"location","sex","age","cause","metric","year","cause_outline","cause_id","parent_id","level","Parent_cause","DALYs (Disability-Adjusted Life Years)","Deaths","Incidence","Prevalence","YLDs (Years Lived with Disability)","YLLs (Years of Life Lost)"
"West Sussex","Both","All Ages","Cutaneous and mucocutaneous
leishmaniasis","Number",1997,"A.4.3.2","349","347","4","Leishmaniasis",0,NA,0,0,0,NA
"West Sussex","Both","All Ages","African trypanosomiasis","Number",1997,"A.4.4","350","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Both","All Ages","Schistosomiasis","Number",1997,"A.4.5","351","344","3","Neglected tropical diseases and malaria",0,0,NA,0,0,0
"West Sussex","Both","All Ages","Cysticercosis","Number",1997,"A.4.6","352","344","3","Neglected tropical diseases and malaria",176.319219577778,0.0173973858401641,NA,774.907349765,175.833133156,0.486086421640679
"West Sussex","Both","All Ages","Cystic echinococcosis","Number",1997,"A.4.7","353","344","3","Neglected tropical diseases and malaria",0.543577104095104,0.0269605127661261,0,0,0,0.543577104095104
"West Sussex","Both","All Ages","Lymphatic filariasis","Number",1997,"A.4.8","354","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Both","All Ages","Onchocerciasis","Number",1997,"A.4.9","355","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Both","All Ages","Other infectious diseases","Number",1997,"A.5","961","295","2","Communicable, maternal, neonatal, and nutritional diseases",733.865243137307,16.6165079119923,17947.2986166,4227.26850044,189.569763232,544.295479905557
"West Sussex","Both","All Ages","Meningitis","Number",1997,"A.5.1","332","961","3","Other infectious diseases",346.144725160732,7.01210322663638,232.364077263,596.978573129,53.146100882,292.998624278763
"West Sussex","Both","All Ages","Pneumococcal meningitis","Number",1997,"A.5.1.1","333","332","4","Meningitis",104.110323521419,2.21060096251953,17.7295909777,254.348324138,22.3619719978,81.748351523595
"West Sussex","Both","All Ages","H influenzae type B meningitis","Number",1997,"A.5.1.2","334","332","4","Meningitis",113.75294962384,2.29690045644306,5.74094868869,31.0021527779,2.75060830931,111.002341314534
"West Sussex","Both","All Ages","Meningococcal meningitis","Number",1997,"A.5.1.3","335","332","4","Meningitis",36.9473827426852,0.53557750319796,36.8429658201,120.97868883,11.030566592,25.9168161507123
"West Sussex","Both","All Ages","Other meningitis","Number",1997,"A.5.1.4","336","332","4","Meningitis",91.3340692727879,1.96902430447583,172.050571777,190.649407384,17.0029539829,74.3311152899211
"West Sussex","Both","All Ages","Encephalitis","Number",1997,"A.5.2","337","961","3","Other infectious diseases",44.374280404913,1.17878742090791,64.0098852171,152.474812591,11.4224948808,32.9517855240878
"West Sussex","Both","All Ages","Diphtheria","Number",1997,"A.5.3","338","961","3","Other infectious diseases",0.10459269312871,0.00160644120761083,0.00859833711871,0.000646472208123,0.0000486949962641,0.104543998132446
"West Sussex","Both","All Ages","Whooping cough","Number",1997,"A.5.4","339","961","3","Other infectious diseases",4.11659537670916,0.00633735074641506,524.210418958,71.8096464326,3.60042564971,0.516169726996002
"West Sussex","Both","All Ages","Tetanus","Number",1997,"A.5.5","340","961","3","Other infectious diseases",0.465868248197488,0.0264157465992751,0.0354739620479,0.00249667192346,0.000270980564645,0.465597267632843
"West Sussex","Both","All Ages","Measles","Number",1997,"A.5.6","341","961","3","Other infectious diseases",0.910872703435162,0.0108604620817042,48.1126608283,1.31815478808,0.121370738881,0.789501964554468
"West Sussex","Both","All Ages","Varicella and herpes zoster","Number",1997,"A.5.7","342","961","3","Other infectious diseases",58.8098972456065,1.73734509340637,7499.34768991,706.267501533,34.0382831741,24.7716140715092
"West Sussex","Both","All Ages","Acute hepatitis","Number",1997,"A.5.8","400","961","3","Other infectious diseases",78.7507957698774,1.89556727045225,9579.20981208,814.021907393,21.0960641883,57.6547315816158
"West Sussex","Both","All Ages","Acute hepatitis A","Number",1997,"A.5.8.1","401","400","4","Acute hepatitis",43.8917689739949,0.727930840156985,6805.81268142,523.524052226,15.9205659769,27.9712029971012
"West Sussex","Both","All Ages","Acute hepatitis B","Number",1997,"A.5.8.2","402","400","4","Acute hepatitis",24.5223975898782,0.782310991394238,1858.72012082,214.134889352,3.5679533903,20.9544441995766
"West Sussex","Both","All Ages","Acute hepatitis C","Number",1997,"A.5.8.3","403","400","4","Acute hepatitis",0.9916364456658,0.031153769086867,159.21995962,18.3715338023,0.258578876128,0.733057569537399
"West Sussex","Both","All Ages","Acute hepatitis E","Number",1997,"A.5.8.4","404","400","4","Acute hepatitis",9.34499276033853,0.354171669814156,755.457050226,57.9914320132,1.34896594494,7.99602681540069
"West Sussex","Both","All Ages","Other unspecified infectious diseases","Number",1997,"A.5.9","408","961","3","Other infectious diseases",200.187615534707,4.74748489995441,0,2816.40489392,66.1447040424,134.042911492266
"West Sussex","Both","All Ages","Maternal and neonatal disorders","Number",1997,"A.6","962","295","2","Communicable, maternal, neonatal, and nutritional diseases",3989.28907508758,20.9785056742786,5559.17783106,11692.3614018,2168.34146228,1820.94761280837
"West Sussex","Both","All Ages","Maternal disorders","Number",1997,"A.6.1","366","962","3","Maternal and neonatal disorders",66.6766904670854,0.634975360451793,4534.47079149,563.546843098,32.0836237894,34.5930666776705
"West Sussex","Both","All Ages","Maternal hemorrhage","Number",1997,"A.6.1.1","367","366","4","Maternal disorders",4.282822222469,0.0202231720614749,478.433106453,79.2898953484,3.18127178694,1.10155043553057
"West Sussex","Both","All Ages","Other maternal disorders","Number",1997,"A.6.1.10","379","366","4","Maternal disorders",12.8208145916123,0.17989632905926,NA,NA,3.003731031,9.81708356061506
"West Sussex","Both","All Ages","Maternal sepsis and other maternal
infections","Number",1997,"A.6.1.2","368","366","4","Maternal disorders",4.4222165554956,0.0505995953187198,346.187117479,108.971084861,1.74277575124,2.679440804256
"West Sussex","Both","All Ages","Maternal hypertensive disorders","Number",1997,"A.6.1.3","369","366","4","Maternal disorders",23.6949072096132,0.0976721111555503,1584.89483575,384.744745492,18.2278747974,5.46703241219622
"West Sussex","Both","All Ages","Maternal obstructed labor and uterine
rupture","Number",1997,"A.6.1.4","370","366","4","Maternal disorders",5.64245212726993,0.011096322126115,1194.9647479,16.4129181494,5.05544583967,0.587006287598648
"West Sussex","Both","All Ages","Maternal abortion and miscarriage","Number",1997,"A.6.1.5","995","366","4","Maternal disorders",5.53171647624872,0.0934026143060439,875.051715669,7.17804293557,0.821058392246,4.71065808400313
"West Sussex","Both","All Ages","Ectopic pregnancy","Number",1997,"A.6.1.6","374","366","4","Maternal disorders",2.15635026030399,0.0383049552864181,54.939268237,0.449328890547,0.0514661909057,2.10488406939826
"West Sussex","Both","All Ages","Indirect maternal deaths","Number",1997,"A.6.1.7","375","366","4","Maternal disorders",3.03983657153122,0.053485560441528,NA,NA,NA,3.03983657153122
"West Sussex","Both","All Ages","Late maternal deaths","Number",1997,"A.6.1.8","376","366","4","Maternal disorders",5.0815806387205,0.0902229192869124,NA,NA,NA,5.08158063872049
"West Sussex","Both","All Ages","Maternal deaths aggravated by HIV/AIDS","Number",1997,"A.6.1.9","741","366","4","Maternal disorders",0.00399381382095327,0.0000717814097702848,NA,NA,NA,0.00399381382095327
"West Sussex","Both","All Ages","Neonatal disorders","Number",1997,"A.6.2","380","962","3","Maternal and neonatal disorders",3922.6123846205,20.3435303138268,1024.70703957,11137.8129776,2136.25783849,1786.35454613071
"West Sussex","Both","All Ages","Neonatal preterm birth","Number",1997,"A.6.2.1","381","380","4","Neonatal disorders",2159.16791096727,14.3846864116962,932.073820545,7424.06817011,895.833149053,1263.33476191434
"West Sussex","Both","All Ages","Neonatal encephalopathy due to birth
asphyxia and trauma","Number",1997,"A.6.2.2","382","380","4","Neonatal disorders",1067.51389692443,3.80629088002191,50.7405704147,3227.01735442,733.364759312,334.14913761233
"West Sussex","Both","All Ages","Neonatal sepsis and other neonatal
infections","Number",1997,"A.6.2.3","383","380","4","Neonatal disorders",514.843435776613,0.818468524535225,38.2627524347,1476.61802184,442.961073639,71.8823621375357
"West Sussex","Both","All Ages","Hemolytic disease and other neonatal
jaundice","Number",1997,"A.6.2.4","384","380","4","Neonatal disorders",24.5892652410685,0.0660382761603433,3.6298961795,49.8989060269,18.800603081,5.78866216003144
"West Sussex","Both","All Ages","Other neonatal disorders","Number",1997,"A.6.2.5","385","380","4","Neonatal disorders",156.497875711119,1.26804622141307,NA,NA,45.2982534047,111.199622306464
"West Sussex","Both","All Ages","Nutritional deficiencies","Number",1997,"A.7","386","295","2","Communicable, maternal, neonatal, and nutritional diseases",1216.56422912294,1.67783989258095,17843.5027365,78254.3112473,1195.03652093,21.5277081950625
"West Sussex","Both","All Ages","Protein-energy malnutrition","Number",1997,"A.7.1","387","386","3","Nutritional deficiencies",12.3849332557693,0.873345039811362,3566.69108335,3518.52780974,0.151284015863,12.2336492399067
"West Sussex","Both","All Ages","Iodine deficiency","Number",1997,"A.7.2","388","386","3","Nutritional deficiencies",97.6716209000016,NA,141.710012613,9260.35809035,97.6716209,NA
"West Sussex","Both","All Ages","Vitamin A deficiency","Number",1997,"A.7.3","389","386","3","Nutritional deficiencies",59.6463992987224,NA,14135.1016405,9265.45413111,59.6463992987,NA
"West Sussex","Both","All Ages","Dietary iron deficiency","Number",1997,"A.7.4","390","386","3","Nutritional deficiencies",1037.55579220229,NA,NA,60769.4618992,1037.5557922,NA
"West Sussex","Both","All Ages","Other nutritional deficiencies","Number",1997,"A.7.5","391","386","3","Nutritional deficiencies",9.30548346616192,0.804494852769583,NA,NA,0.0114245110061,9.29405895515587
"West Sussex","Both","All Ages","Non-communicable diseases","Number",1997,"B","409","294","1","All causes",206126.360327751,8376.89306546875,1135746.42888,686630.259133,89287.7147772,116838.645550562
"West Sussex","Both","All Ages","Neoplasms","Number",1997,"B.1","410","409","2","Non-communicable diseases",43454.5036825435,2360.86445446031,6958.77180411,29088.5153872,2643.19814609,40811.3055364575
"West Sussex","Both","All Ages","Lip and oral cavity cancer","Number",1997,"B.1.1","444","410","3","Neoplasms",341.938514566174,17.1762559124692,50.2033551533,226.300159085,22.2440382859,319.694476280323
"West Sussex","Both","All Ages","Larynx cancer","Number",1997,"B.1.10","423","410","3","Neoplasms",187.556301349387,9.26531768766202,26.6052183461,167.5242702,16.1280610761,171.428240273306
"West Sussex","Both","All Ages","Tracheal, bronchus, and lung cancer","Number",1997,"B.1.11","426","410","3","Neoplasms",8161.98422667384,458.806034508319,547.428343329,801.163654398,131.131113801,8030.85311287286
"West Sussex","Both","All Ages","Malignant skin melanoma","Number",1997,"B.1.12","459","410","3","Neoplasms",904.633313529124,36.7318498776744,272.908628632,2144.37403989,126.948336261,777.684977268316
"West Sussex","Both","All Ages","Non-melanoma skin cancer","Number",1997,"B.1.13","462","410","3","Neoplasms",222.893982481413,14.780917533924,2029.3684698,369.165821634,12.2923078952,210.601674586257
"West Sussex","Both","All Ages","Non-melanoma skin cancer (squamous-cell
carcinoma)","Number",1997,"B.1.13.1","849","462","4","Non-melanoma skin cancer",222.31411289822,14.780917533924,238.195302741,274.435875678,11.712438312,210.601674586257
"West Sussex","Both","All Ages","Non-melanoma skin cancer (basal-cell
carcinoma)","Number",1997,"B.1.13.2","850","462","4","Non-melanoma skin cancer",0.579869583192927,NA,1791.17316705,139.744933688,0.579869583193,NA
"West Sussex","Both","All Ages","Breast cancer","Number",1997,"B.1.14","429","410","3","Neoplasms",5233.93779643105,240.255214963529,803.554020007,7175.84244574,577.843453758,4656.09434267257
"West Sussex","Both","All Ages","Cervical cancer","Number",1997,"B.1.15","432","410","3","Neoplasms",567.536565388248,25.061729876924,58.5809004598,359.211469251,28.6759446912,538.860620697016
"West Sussex","Both","All Ages","Uterine cancer","Number",1997,"B.1.16","435","410","3","Neoplasms",263.24409370454,14.6037089567999,65.8201892884,474.30560603,33.6076609374,229.636432767173
"West Sussex","Both","All Ages","Ovarian cancer","Number",1997,"B.1.17","465","410","3","Neoplasms",1676.79928759713,82.1919289429383,117.888928047,499.553068864,66.9925706927,1609.80671690439
"West Sussex","Both","All Ages","Prostate cancer","Number",1997,"B.1.18","438","410","3","Neoplasms",2751.29448318622,180.525869482861,568.128279672,4114.76541502,383.577922749,2367.71656043771
"West Sussex","Both","All Ages","Testicular cancer","Number",1997,"B.1.19","468","410","3","Neoplasms",60.6153472447715,1.08333345719158,34.3812858061,309.809914972,18.2477562723,42.3675909724408
"West Sussex","Both","All Ages","Nasopharynx cancer","Number",1997,"B.1.2","447","410","3","Neoplasms",196.90105777441,10.069752083114,11.1249469395,45.2274001482,5.19244458414,191.708613190272
"West Sussex","Both","All Ages","Kidney cancer","Number",1997,"B.1.20","471","410","3","Neoplasms",945.679513484652,47.8880079846404,97.1335295456,428.81997217,31.8791613268,913.80035215789
"West Sussex","Both","All Ages","Bladder cancer","Number",1997,"B.1.21","474","410","3","Neoplasms",1336.96028438501,90.0180697038687,194.136101438,982.8017455,94.1700114884,1242.79027289664
"West Sussex","Both","All Ages","Brain and nervous system cancer","Number",1997,"B.1.22","477","410","3","Neoplasms",1380.52169777035,47.5108201056136,101.317631673,468.658913067,44.4789303178,1336.04276745258
"West Sussex","Both","All Ages","Thyroid cancer","Number",1997,"B.1.23","480","410","3","Neoplasms",104.186767333778,5.3166057525481,29.0593860601,238.327869191,15.1956559205,88.9911114132687
"West Sussex","Both","All Ages","Mesothelioma","Number",1997,"B.1.24","483","410","3","Neoplasms",559.742700227567,29.7566101428147,36.7168810207,85.4070820214,15.1884146342,544.554285593339
"West Sussex","Both","All Ages","Hodgkin lymphoma","Number",1997,"B.1.25","484","410","3","Neoplasms",164.031718362389,5.07446149394108,37.6235784241,298.465437057,21.0090843752,143.022633987139
"West Sussex","Both","All Ages","Non-Hodgkin lymphoma","Number",1997,"B.1.26","485","410","3","Neoplasms",1589.54784789289,79.383654362425,207.321152642,1104.22254137,84.8936013179,1504.65424657502
"West Sussex","Both","All Ages","Multiple myeloma","Number",1997,"B.1.27","486","410","3","Neoplasms",714.617470090987,41.2683473713815,70.7444407093,250.973011606,48.1968903294,666.420579761539
"West Sussex","Both","All Ages","Leukemia","Number",1997,"B.1.28","487","410","3","Neoplasms",1998.70720321677,101.043654702807,211.701379317,933.107066373,120.902228512,1877.80497470504
"West Sussex","Both","All Ages","Acute lymphoid leukemia","Number",1997,"B.1.28.1","845","487","4","Leukemia",226.330358582478,5.17535716004059,5.83102507827,125.48995209,8.15759877578,218.172759806697
"West Sussex","Both","All Ages","Chronic lymphoid leukemia","Number",1997,"B.1.28.2","846","487","4","Leukemia",375.6228190387,22.1408022760246,96.3873318142,585.173380973,78.7533214706,296.869497568092
"West Sussex","Both","All Ages","Acute myeloid leukemia","Number",1997,"B.1.28.3","847","487","4","Leukemia",879.778483835384,43.6592857936965,58.2303238434,63.3393033589,13.2616628937,866.516820941732
"West Sussex","Both","All Ages","Chronic myeloid leukemia","Number",1997,"B.1.28.4","848","487","4","Leukemia",291.733273681133,16.4866711698359,29.1360968326,70.3369869633,9.26777840939,282.465495271739
"West Sussex","Both","All Ages","Other leukemia","Number",1997,"B.1.28.5","943","487","4","Leukemia",225.24226807908,13.5815383032098,22.1166017485,88.7674429881,11.4618669623,213.780401116775
"West Sussex","Both","All Ages","Other malignant neoplasms","Number",1997,"B.1.29","489","410","3","Neoplasms",1414.26114402448,55.4161322161909,171.026262905,3351.09398466,252.179084946,1162.08205907822
"West Sussex","Both","All Ages","Other pharynx cancer","Number",1997,"B.1.3","450","410","3","Neoplasms",187.238885895888,8.08260778883508,19.533291656,64.4396671869,7.4557791083,179.783106787587
"West Sussex","Both","All Ages","Other neoplasms","Number",1997,"B.1.30","490","410","3","Neoplasms",347.514106054707,19.7006114973386,1567.65192842,2198.66764943,23.0893077791,324.42479827565
"West Sussex","Both","All Ages","Myelodysplastic, myeloproliferative, and
other hematopoietic neoplasms","Number",1997,"B.1.30.1","964","490","4","Other neoplasms",336.970055999549,19.5090553824196,57.7982566,516.453716378,23.0893077791,313.880748220491
"West Sussex","Both","All Ages","Benign and in situ intestinal neoplasms","Number",1997,"B.1.30.2","965","490","4","Other neoplasms",0,NA,155.074888878,238.285256202,0,NA
"West Sussex","Both","All Ages","Benign and in situ cervical and uterine
neoplasms","Number",1997,"B.1.30.3","966","490","4","Other neoplasms",0,NA,19.5883628122,71.6730583755,0,NA
"West Sussex","Both","All Ages","Other benign and in situ neoplasms","Number",1997,"B.1.30.4","967","490","4","Other neoplasms",10.5440500551579,0.191556114918924,1335.19042013,1408.25842999,0,10.5440500551579
"West Sussex","Both","All Ages","Esophageal cancer","Number",1997,"B.1.4","411","410","3","Neoplasms",1795.95730954775,104.177977064074,100.919907444,122.224188906,24.7364455625,1771.22086398524
"West Sussex","Both","All Ages","Stomach cancer","Number",1997,"B.1.5","414","410","3","Neoplasms",2078.13145001483,134.495253125528,204.012768081,431.507453739,54.8666180085,2023.26483200635
"West Sussex","Both","All Ages","Colon and rectum cancer","Number",1997,"B.1.6","441","410","3","Neoplasms",5133.25991494132,311.233585100886,696.329705837,3546.60576475,342.005690666,4791.25422427522
"West Sussex","Both","All Ages","Liver cancer","Number",1997,"B.1.7","417","410","3","Neoplasms",500.721437593454,28.1925812935928,30.2104644058,0,7.00261057055,493.718827022903
"West Sussex","Both","All Ages","Liver cancer due to hepatitis B","Number",1997,"B.1.7.1","418","417","4","Liver cancer",72.8339904033158,3.21309562811106,3.75448312662,5.08931309193,0.903892768086,71.9300976352302
"West Sussex","Both","All Ages","Liver cancer due to hepatitis C","Number",1997,"B.1.7.2","419","417","4","Liver cancer",170.846796882289,10.8301484209616,11.0936713686,11.6512220555,2.50993128037,168.336865601923
"West Sussex","Both","All Ages","Liver cancer due to alcohol use","Number",1997,"B.1.7.3","420","417","4","Liver cancer",190.195067886098,10.2874548909652,11.2813283305,13.8508883726,2.64934468277,187.545723203331
"West Sussex","Both","All Ages","Liver cancer due to NASH","Number",1997,"B.1.7.4","996","417","4","Liver cancer",37.3926406333226,2.37887846148183,2.45377476995,2.57830205692,0.560598397093,36.8320422362291
"West Sussex","Both","All Ages","Liver cancer due to other causes","Number",1997,"B.1.7.5","421","417","4","Liver cancer",29.4529417884274,1.48300389207313,1.62720681007,1.94034790259,0.378843442236,29.074098346191
